node_id,osmid,lon,lat
44059,62487599,-122.2298098,38.1060218
44081,1019313229,-122.2690422,38.24144
44094,62487660,-122.2268319,38.0676505
44109,241794204,-122.1993604,37.7256559
44140,62487773,-122.2301935,38.0920318
44165,62487807,-122.2302834,38.1202333
44171,53050629,-122.2794605,37.8549014
44174,53050633,-122.2790895,37.8532855
44175,53050634,-122.2786641,37.8514764
44192,1107918132,-121.9345164,37.3451314
44207,256998747,-122.3307295,37.529388
44209,256998750,-122.3290001,37.5355702
44248,241794458,-122.1994707,37.7255429
44263,2530311597,-122.001477,37.5896839
44274,2530311606,-122.0034016,37.5914208
44277,704740795,-122.4656773,37.6698429
44338,53050884,-122.0261644,37.6115952
44349,53050902,-122.1612619,37.730407
44369,65633845,-122.1257345,37.4146203
44441,256999087,-122.3232665,37.5473431
44442,1211727533,-122.2265517,37.8441803
44468,1211727580,-122.2174947,37.8336804
44484,1086422782,-121.8880929,37.4345113
44486,241794816,-122.2005253,37.7227844
44487,1086422785,-121.8882914,37.4350054
44507,256999195,-122.3227041,37.5468623
44543,256999242,-122.291284,37.5483511
44573,1070170033,-121.9200096,37.3478565
44587,3766059022,-121.9407193,37.3198776
44616,263815343,-122.4839756,37.8360306
44645,3973677323,-122.5388182,38.0666018
44672,300515687,-122.4178031,37.7698889
44738,300515878,-122.4199304,37.7701941
44746,1019314775,-122.2635178,38.2366864
44757,5834900087,-122.0822561,37.4141529
44760,5834900091,-122.0630609,37.3334854
44841,2507768734,-122.5347043,37.9951605
44852,260146130,-122.2304217,38.0548661
44876,3955328007,-122.2687953,37.4190917
44879,262243345,-122.0600121,37.3520458
44887,249660459,-121.9959064,37.3898971
44900,260146261,-122.2292605,38.0517528
44905,1292993630,-122.1594377,37.4714415
44910,260146290,-122.2291874,38.0513413
44911,260146291,-122.2294327,38.0550257
44949,3632366848,-121.8929724,37.3266808
44956,249660720,-121.9959252,37.3931773
44969,2482603337,-121.9671001,38.3636509
44985,65635713,-121.9957573,37.3528289
45017,249660904,-121.9959842,37.3924463
45019,90801646,-121.5348056,37.7200363
45024,90801658,-121.537339,37.7215742
45034,248088113,-121.9776577,37.4161805
45049,517047968,-122.0089627,37.3522661
45050,517047971,-122.0095036,37.3522651
45060,2519303871,-122.6318038,38.249088
45125,1086425015,-121.888919,37.4348563
45126,1086425019,-121.8887152,37.4343622
45301,53054212,-121.9674098,37.5718292
45305,348228361,-121.966029,38.0223368
45318,348228382,-121.9640212,38.0245442
45337,53054275,-122.2181405,37.769884
45379,62491514,-121.898751,38.416852
45447,53054421,-122.1711051,37.7450399
45466,53054467,-122.232772,37.7752399
45505,614042733,-121.9076176,37.3592688
45506,614042734,-121.9078107,37.3594977
45508,614042741,-121.9079967,37.3594096
45529,53054644,-121.9945827,37.560481
45587,53054753,-122.2402787,37.7611427
45588,53054757,-122.1499568,37.7206224
45600,53054772,-122.1374878,37.7238568
45708,4761685554,-122.4079497,37.7687935
45769,53055171,-122.2926247,37.8704205
45779,4604923602,-122.5727565,38.161135
45788,4604923616,-122.5774078,38.1648806
45833,2548141867,-122.4054511,37.7713038
45836,2548141872,-122.4069946,37.7725204
45936,53055524,-122.2705803,37.771264
45952,53055544,-122.2893813,37.8516123
46013,2490470566,-121.8456049,37.3576182
46016,2490470570,-121.8473043,37.3576121
46026,53055675,-122.2507136,37.8577132
46048,53055710,-122.2454984,37.7559236
46076,53055764,-122.1662716,37.7386308
46086,53055773,-122.1495569,37.7446519
46087,53055775,-122.1484507,37.7453473
46135,262771071,-121.8023376,37.9983235
46136,1078563206,-122.0656324,37.6072372
46146,53055899,-122.2238383,37.7454927
46157,53055923,-122.2017074,37.726035
46166,262771145,-121.8364156,38.0048653
46176,356618705,-122.3999409,37.6391623
46190,262771195,-121.8424058,38.0054053
46345,53056301,-122.2977377,37.8866902
46346,53056303,-122.2968845,37.8868874
46402,53056399,-122.1705214,37.7211345
46428,1078563781,-122.0687071,37.6058129
46440,303666138,-122.3090782,38.3212088
46507,53056597,-122.2750369,37.8262743
46513,53056607,-122.2785018,37.8270186
46515,53056608,-122.2797603,37.8272245
46533,303666303,-122.311246,38.3239638
46571,53056762,-122.1957844,37.7633333
46572,53056765,-122.1955189,37.7632102
46619,2817627467,-122.2804399,37.8329783
46670,248092076,-121.9126901,37.4142538
46696,62494180,-122.2560533,38.1343826
46739,272209469,-122.0958399,37.392395
46740,303666751,-122.307926,38.3214258
46750,53057099,-121.9394333,37.5502184
46805,303666875,-122.2739934,38.3249713
46825,1970902797,-122.5206819,37.9684069
46845,1652660017,-121.9347014,37.3174485
46851,484022084,-122.2324129,38.0841967
46940,303667214,-122.273206,38.3263913
46987,65640539,-121.4982024,36.9936943
47036,288987318,-121.8769811,37.32695
47040,65640633,-122.0141413,37.3535973
47044,53057734,-122.2476975,37.8111633
47053,62494949,-122.242244,38.086475
47103,248093000,-121.9098183,37.4038341
47104,248093005,-121.9100485,37.4055297
47106,53057876,-121.8882633,37.7033585
47110,911841632,-122.3779684,37.6040546
47118,62495093,-122.0097258,38.342703
47169,53058008,-122.1774391,37.7566639
47187,53058033,-122.169379,37.7449057
47206,53058063,-122.0139811,37.5575231
47219,53058085,-122.196479,37.7409199
47221,53058092,-122.1966529,37.7394368
47235,53058115,-122.2017235,37.7266035
47382,69835800,-122.1856315,37.4847328
47386,242850841,-122.1439042,37.6946843
47405,1970904179,-122.5143972,37.944331
47414,53058686,-122.2729159,37.7693022
47464,53058764,-122.0383442,37.6222445
47503,636067092,-122.43359,37.6556476
47548,636067218,-122.4641191,37.6387894
47656,636067408,-122.434359,37.6550483
47715,636067508,-122.4343433,37.655248
47716,636067510,-122.4353194,37.6545352
47853,53059511,-122.2400189,37.7601147
47861,242851788,-122.1354019,37.6887984
47988,53059806,-122.1127783,37.6941728
48064,257532280,-122.1229858,37.9932975
48065,257532281,-122.1162505,37.9963605
48067,257532285,-122.0974154,37.9906671
48071,257532290,-122.0778423,37.9917957
48081,3653345683,-121.9637587,37.5678572
48082,53059986,-122.0174492,37.5531386
48087,53059994,-121.9653677,37.5696213
48097,53060012,-122.2077236,37.7295947
48098,53060013,-122.2076243,37.7297093
48227,53060272,-122.2945524,37.8763734
48252,53060321,-122.1618346,37.7326994
48294,53060402,-122.2438779,37.8580734
48302,312058693,-122.2526514,37.7887363
48327,257532796,-122.2670891,38.0143822
48340,257532830,-122.1744929,38.0126909
48355,53060568,-122.2168365,37.7732331
48358,257532894,-122.1746556,38.0130863
48385,257532958,-122.1267626,37.9912796
48389,53060647,-122.2912835,37.8237533
48390,53060659,-122.3002158,37.8145507
48391,53060679,-122.3019587,37.8038779
48392,53060682,-122.2990404,37.8024813
48393,53060695,-122.290882,37.8034167
48394,53060708,-122.279753,37.8004712
48395,53060716,-122.2757457,37.7988944
48494,2522457503,-122.096829,37.687445
48496,2522457512,-122.0961485,37.6879727
48542,301049333,-122.1421373,37.423033
48579,53061156,-122.2766612,37.8097834
48581,53061159,-122.27587,37.8101016
48583,53061162,-122.2755057,37.8093229
48588,301049388,-122.1420386,37.4231728
48602,301049412,-122.1408203,37.4245433
48617,301049441,-122.1401047,37.4221313
48672,53061309,-122.1721423,37.7464426
48700,1666819813,-121.9616624,37.5655358
48706,1666819822,-121.9622297,37.5649994
48709,1666819825,-121.9615944,37.5654552
48768,4069107534,-122.5030751,37.7252898
48798,419014530,-121.9167104,37.6861285
48815,419014561,-121.9201767,37.6941573
48864,53061617,-122.0974598,37.683037
48913,53061713,-122.2622295,37.7703854
48924,419014767,-121.9191517,37.692364
48925,419014768,-121.9216939,37.6906678
48978,353478871,-122.0250941,38.0100466
48997,53061888,-122.0588575,37.6410087
49018,53061940,-122.2718329,37.7712958
49033,346138970,-122.3915023,37.7856544
49063,62499209,-122.255481,38.127581
49064,62499208,-122.255708,38.127569
49068,53062030,-122.2998867,37.8901229
49069,53062031,-122.2989535,37.8902709
49070,53062033,-122.2979778,37.8903254
49095,53062094,-122.2359271,37.8060221
49211,4177111736,-122.0603492,37.6429198
49214,4177111735,-122.060499,37.6428493
49216,4177111742,-122.061841,37.6448432
49217,887728832,-122.3190259,37.5478237
49219,249670339,-122.150356,37.481964
49242,53062398,-122.1252363,37.7029087
49244,53062406,-122.1237638,37.7018773
49263,53062428,-122.1671802,37.7398615
49267,53062433,-122.1675135,37.7403053
49270,315730725,-121.8114626,37.3802125
49271,53062437,-122.1658967,37.7406604
49306,53062518,-121.9903401,37.5806804
49307,53062524,-121.9908872,37.5797157
49382,353479701,-122.022227,38.0104483
49431,257535088,-122.0736449,37.9931573
49441,53062778,-122.2397309,37.7524271
49448,257535120,-122.0702888,37.9945436
49450,257535126,-122.070106,37.99437
49459,257535165,-122.0694444,37.9945866
49461,257535182,-122.066525,37.9956003
49491,257535252,-122.0742136,37.9929702
49493,4951485718,-122.1614188,37.1537102
49562,3928075718,-121.9620693,37.5652754
49568,3928075724,-121.962408,37.5663612
49591,65646105,-121.4374974,36.9782657
49592,65646120,-121.4358035,36.9761564
49593,62500407,-121.8245095,38.4562029
49614,257535609,-122.1043608,37.9931387
49620,65646222,-121.2924837,37.0399937
49657,2700193510,-122.2313779,38.0752533
49662,4069109496,-122.5024658,37.726607
49688,4069109553,-122.5025934,37.7266402
49692,242855731,-122.1295141,37.6849674
49716,4956204896,-122.4422864,37.6608289
49717,53063521,-122.2901952,37.862843
49730,4069109616,-122.5030454,37.7252578
49732,4069109620,-122.5024312,37.7266915
49821,257536057,-122.1333085,37.9899092
49823,242856001,-122.1290991,37.6844015
49850,53063786,-122.0982124,37.6864493
49855,315732082,-121.8248619,37.3699889
49873,206680206,-121.9376695,37.3333855
49914,53063884,-122.1902932,37.7607265
49972,257536305,-122.1775309,38.0152976
49979,242856251,-122.1349159,37.6884589
50066,53064160,-122.294028,37.8302565
50091,53064190,-122.293336,37.8308285
50099,53064209,-122.3072976,37.8927295
50119,257536565,-122.1910792,38.0142573
50136,62501463,-122.1920869,38.0812005
50148,346141291,-122.027248,38.0085941
50153,346141302,-122.0377554,38.0004109
50201,53064396,-122.2128439,37.7361749
50218,26850019,-122.1600103,37.4373436
50224,26850030,-122.1467361,37.4256548
50226,1313977072,-122.277154,37.7846887
50267,262255426,-122.2976707,37.5369183
50268,262255427,-122.2973263,37.5371358
50282,53064539,-122.0716133,37.6572863
50283,242856795,-122.1290278,37.6909116
50293,53064555,-122.0710801,37.6566308
50324,242856863,-122.1273916,37.6906396
50370,62501853,-121.8887087,38.2202323
50385,53064691,-122.2876386,37.8549014
50391,2173809664,-122.0679545,37.2502417
50464,53064847,-122.3079404,37.8780351
50474,53064862,-122.295878,37.8804679
50475,53064864,-122.2948887,37.8806723
50542,242857213,-122.1226614,37.690186
50550,412726547,-121.6316947,37.1321718
50575,53065029,-121.9757464,37.5658785
50612,62502272,-122.2410384,38.0851318
50632,30033686,-122.4057648,37.6413413
50637,53065139,-122.3010204,37.8967213
50650,1154594254,-122.300301,37.5394758
50734,53065369,-122.2681302,37.7712054
50746,53065395,-121.9740997,37.5667746
50763,262256333,-122.3021781,37.5521964
50807,242857744,-122.1051937,37.6890353
50981,257538131,-122.2718175,38.0122508
51010,257538164,-122.266189,38.0183084
51018,53065864,-122.1994805,37.8123059
51026,53065881,-122.1805667,37.7874675
51069,242858188,-122.1055568,37.6880753
51070,242858187,-122.105263,37.6888186
51073,57784530,-122.0398146,37.9876156
51085,258586846,-122.2142824,38.1559003
51094,257538279,-122.2672097,38.0146505
51100,262256877,-122.2917019,37.5542202
51104,359250161,-121.9102181,37.4278006
51107,262256885,-122.2995692,37.5523873
51116,262256894,-122.2937833,37.5536191
51133,242858269,-122.1109127,37.6887476
51138,257538344,-122.2725262,38.0159439
51140,257538346,-122.2716081,38.0156555
51169,262256988,-122.2981798,37.5558788
51179,242858358,-122.1078665,37.6899939
51183,57784699,-121.7527378,38.0089121
51191,57784714,-122.0377975,38.0014896
51199,57784737,-121.9757461,37.776984
51204,62503336,-122.254919,38.102089
51212,57784759,-121.9746067,37.7756222
51218,53066173,-122.2732139,37.8540312
51219,242858429,-122.1052412,37.6962932
51234,242858467,-122.1016067,37.6892574
51250,242858487,-122.0970409,37.6885026
51263,57784837,-121.9738069,37.7776289
51281,57784862,-121.9941721,37.8230039
51288,57784873,-121.9934053,37.819417
51367,4236884645,-122.3175199,37.9208278
51369,4236884647,-122.3173551,37.9207958
51371,4236884649,-122.317474,37.9208782
51401,53066440,-122.0182911,37.5521113
51431,53066481,-122.1780092,37.7543737
51432,53066480,-122.1777723,37.7540555
51483,432651095,-122.3917859,37.6907912
51504,57785220,-122.046414,38.0028294
51574,57785365,-122.0819429,37.8976678
51588,262257712,-122.4443238,37.7987505
51593,57785398,-122.0716079,37.8964306
51614,57785427,-121.8175279,37.9981627
51622,57785444,-122.0177506,38.0100381
51630,57785470,-122.184444,37.8796731
51631,57785472,-122.1797789,37.8842838
51632,2219949185,-121.6499943,37.1547434
51643,57785508,-122.2358263,38.0469187
51649,57785524,-122.0359105,37.8631147
51666,57785567,-122.3170992,37.9799476
51669,1086962918,-122.3944734,37.6115137
51672,57785580,-122.3169488,37.9773162
51679,2219949305,-121.6538021,37.1521891
51732,262257983,-122.4459052,37.7995943
51754,262258029,-122.4472296,37.8003802
51755,262258030,-122.4470764,37.8004009
51763,262258031,-122.4449742,37.7988428
51770,53067135,-122.24621,37.8100261
51771,53067132,-122.2479847,37.8113825
51773,57785730,-122.2756044,38.0084919
51777,57785744,-122.2701517,38.0137571
51782,57785756,-122.267445,38.0125063
51791,741981620,-122.4832075,37.8338374
51813,53067225,-122.048433,37.6310869
51826,53067252,-122.1398734,37.7098581
51828,53067254,-122.1378231,37.7116755
51849,57785886,-122.1007036,37.9913674
51858,2219949608,-121.6530696,37.1526662
51860,57785898,-122.1044347,37.9934568
51863,33144364,-122.0920363,37.6483304
51869,33144374,-122.0926232,37.6471468
51875,741981759,-122.4822082,37.8330742
51904,248102521,-121.9231417,37.4570504
51917,33144469,-122.0953872,37.6422037
51919,33144473,-122.0925919,37.6468262
51942,57786037,-122.001576,37.8292595
51944,57786046,-121.9981426,37.8277385
51954,57786064,-122.2858858,37.9966785
51963,33144561,-122.0907092,37.6406672
51968,57786110,-122.0276077,37.8517414
51972,53067524,-122.045574,37.6303051
51973,53067528,-122.0468736,37.6297413
51994,33144662,-122.0966883,37.6485624
51995,53067611,-121.9441468,37.5295238
51997,53067625,-121.9180259,37.551954
51998,53067640,-121.8805715,37.5761513
52006,53067677,-121.8727384,37.6057784
52019,53067734,-121.9176674,37.6877605
52034,248102910,-121.9187573,37.4337102
52069,53067842,-122.0991253,37.6862652
52075,33144905,-122.0914285,37.6419757
52107,33144974,-122.0929086,37.6459378
52130,53067971,-121.9468709,37.5978353
52136,315736276,-121.6521088,37.1523044
52151,53068020,-121.9715553,37.5766015
52158,315736357,-121.6488968,37.1489977
52195,257540460,-122.2829205,38.0002758
52197,257540462,-122.2901889,37.9950243
52260,57786807,-122.2642554,38.0206748
52263,57786811,-122.2637422,38.0232973
52314,313115123,-121.9426528,37.3749153
52322,57786875,-122.3196625,37.9772854
52342,57786898,-122.3202768,37.9765599
52362,57786923,-122.3192706,37.9748229
52392,53068384,-122.2742474,37.8538983
52395,57786981,-122.2247596,38.0556455
52428,62505676,-122.255114,38.119847
52429,62505682,-122.254839,38.119844
52437,57787115,-122.0305944,38.0088448
52444,257540858,-122.3075032,37.9920521
52452,57787148,-122.1867969,37.8802703
52487,303678283,-122.3554352,38.4833075
52504,257540967,-122.3008436,37.9934335
52530,57787283,-122.0737308,37.9933602
52575,57787355,-121.8365592,38.0047503
52582,57787375,-121.8380244,38.0034619
52587,57787380,-122.1661688,37.8929446
52591,57787391,-122.1711763,37.8922571
52595,57787398,-122.1718982,37.8920887
52631,3971597377,-122.3319055,37.5225512
52636,3971597384,-122.3320107,37.5229957
52643,242861136,-122.0957238,37.6883246
52681,57787546,-122.3066365,37.9925342
52683,57787548,-122.303028,37.9937085
52686,57787552,-122.296828,37.994199
52752,4177118447,-122.0529142,37.6351167
52762,878822678,-122.320163,37.5004256
52763,86623511,-123.519585,38.76051
52775,57787732,-122.0395993,38.0045146
52783,57787757,-121.7899389,37.9968596
52786,57787765,-121.7858516,37.9968914
52788,57787771,-121.7819586,37.9954614
52789,53069180,-121.5819205,37.7409197
52820,57787808,-122.0305039,37.8508759
52826,5280220587,-122.0601555,37.9765542
52848,57787846,-122.0392289,37.9977025
52852,57787851,-122.0391564,37.9951076
52972,3928082107,-121.9408728,37.5488751
53015,53069565,-122.0199657,37.6062861
53016,53069566,-122.0208986,37.6059028
53059,57788213,-122.0650846,37.9772964
53072,57788227,-121.9422723,38.0187399
53093,57788266,-122.0765308,37.9924251
53104,57788275,-122.0751684,37.9921141
53106,1067566967,-122.0107196,37.4062315
53108,57788281,-122.0741681,37.9932199
53126,242861968,-122.0914282,37.6920572
53201,274843685,-122.1186349,37.3593792
53233,257542232,-122.2635122,38.0212583
53242,257542259,-122.2595693,38.0254752
53322,274843935,-122.1217709,37.363422
53329,257542443,-122.24158,38.0426239
53330,57788716,-121.8897168,38.0175923
53331,57788718,-121.8891964,38.0174587
53357,257542481,-122.2343044,38.047765
53366,53070175,-122.0894665,37.6528884
53417,1948371403,-122.4482778,38.2430043
53418,1948371404,-122.0385487,38.2435553
53435,1948371438,-122.716933,38.4358733
53448,53070341,-122.0190166,37.5468629
53452,53070348,-122.2758637,37.7714151
53473,53070384,-122.2420997,37.7613107
53478,53070391,-122.2568072,37.8565569
53503,1276234348,-122.1691164,37.4467012
53510,57789048,-122.1129278,38.0254027
53522,57789083,-122.1070785,38.0233184
53535,57789112,-122.1128095,38.0253994
53542,242862785,-122.0963646,37.6899342
53570,3958491883,-121.5362034,37.7192487
53571,53070571,-122.1855775,37.7584833
53574,3958491887,-121.5361495,37.7195925
53576,3958491890,-121.5350001,37.7201418
53580,3958491896,-121.5343769,37.7203595
53592,53070617,-122.1008161,37.6857564
53626,242862960,-122.0928339,37.6866812
53632,242862974,-122.0906927,37.6903658
53639,5106682767,-122.2396256,37.8556022
53642,5106682771,-122.2402836,37.8559345
53650,878824388,-122.3209059,37.5000894
53658,5052681173,-122.0494426,37.3233371
53665,246008814,-121.8976323,37.3365138
53668,246008817,-121.8968535,37.3342403
53669,246008815,-121.8970868,37.3333789
53672,246008821,-121.8977235,37.3374071
53686,304729112,-122.4128166,38.2471489
53723,242863293,-122.0952957,37.688283
53724,242863294,-122.0972861,37.6895707
53739,304729355,-122.3919972,38.2532588
53747,304729365,-122.3939713,38.2543035
53757,57789738,-122.2615651,38.0217922
53763,57789753,-121.8209635,38.0000998
53796,57789874,-122.3181946,37.9766688
53802,57789934,-122.3123558,37.903358
53803,57789935,-122.3104436,37.9009826
53806,57789939,-122.3091815,37.8979757
53894,57790260,-122.1852214,37.8791025
53900,347721543,-122.0603844,37.9413873
53903,57790281,-122.1850333,37.8793449
53923,57790380,-122.0701297,37.9069929
53924,57790387,-122.0705576,37.9029824
53925,57790391,-122.0042273,37.8316926
53933,57790425,-122.2045583,37.8668339
53953,683790327,-122.2288717,37.8004993
53956,683790330,-122.2285997,37.8014359
53972,57790479,-122.301655,37.9928375
53976,57790486,-122.0651993,37.8928513
53985,258592815,-121.7683919,38.5437444
54009,258592863,-121.768756,38.532298
54036,57790605,-122.0889335,37.8981299
54043,57790613,-122.0932308,37.8981495
54045,57790615,-122.0955538,37.8980571
54051,57790621,-122.0988971,37.8978706
54054,57790626,-122.1021635,37.8972432
54065,258592945,-121.768711,38.533993
54066,353489077,-122.041147,37.9858398
54079,258592962,-121.7686404,38.5365812
54084,258592971,-121.7685681,38.5404079
54097,57790701,-122.0887741,38.0107624
54155,57790772,-121.9765942,37.7766676
54175,57790798,-121.9773586,37.7761638
54186,57790814,-121.9920697,37.8114845
54190,303681894,-122.257927,38.2224541
54191,303681895,-122.2580445,38.2238995
54214,242864522,-122.0887982,37.6902183
54215,53072267,-122.2933265,37.8725651
54217,303681935,-122.259451,38.2064123
54227,242864552,-122.0971319,37.6904115
54238,242864569,-122.1008014,37.6898963
54251,303682009,-122.2560702,38.1957354
54264,57790980,-122.1904952,38.0145775
54279,242864688,-122.0898788,37.6904445
54295,262263365,-122.4426765,37.7990558
54296,262263366,-122.4426574,37.7989616
54343,303682232,-122.2532469,38.1587785
54348,303682237,-122.2528416,38.1686336
54362,303682265,-122.2529489,38.1693168
54368,57791212,-121.9416018,38.0190949
54375,57791219,-122.1866637,37.8747686
54386,5183230725,-122.1542107,37.8911726
54402,242864919,-122.0944873,37.6895493
54425,53072691,-122.1462159,37.7178159
54436,2903626558,-122.4102439,37.5877401
54461,53072728,-122.2171489,37.7706203
54487,57791361,-122.0612427,37.9263383
54488,57791364,-122.0611286,37.9240642
54564,57791514,-122.0772175,37.8959317
54570,57791522,-122.3173475,37.9144262
54578,57791533,-122.3150198,37.9072197
54606,53072987,-122.1519,37.7220729
54611,57791585,-122.3265923,37.9485162
54628,57791620,-122.3280249,37.9529248
54636,57791633,-122.3296135,37.9562971
54639,57791637,-122.3296273,37.9567105
54643,77190297,-122.100583,37.4305147
54647,242865309,-122.0949956,37.6898492
54648,57791646,-122.3303933,37.9599334
54703,57791708,-122.0349775,37.8635013
54738,53073153,-122.0991498,37.6897161
54741,53073162,-122.0920471,37.685102
54742,53073163,-122.0891524,37.6829965
54743,53073167,-122.0874697,37.6817636
54746,53073173,-122.0860015,37.6806859
54749,57791772,-122.2597046,38.0255657
54752,53073182,-122.080946,37.6741099
54754,53073181,-122.0819194,37.6752721
54756,62510363,-122.2550188,38.0991214
54771,31053120,-122.2695829,37.444413
54788,31053150,-122.2000776,37.4107262
54854,261215680,-122.2361259,37.7504067
54856,31053250,-122.3308353,37.5017272
54857,261215683,-122.2385367,37.7515811
54860,57791943,-122.0408695,37.9890335
54866,31053260,-122.3104454,37.4956835
54925,353490457,-122.0398089,37.9920169
54958,242865758,-122.0879061,37.6902152
54979,53073550,-122.0446922,37.6277795
55004,4257339082,-122.1377447,37.7117503
55005,4257339084,-122.1388124,37.7125023
55006,4257339085,-122.1397872,37.7131953
55007,4257339087,-122.1409969,37.7140931
55010,209835741,-122.185052,37.7840187
55039,57792263,-121.8721732,38.0127681
55040,53073673,-122.0510364,37.6333546
55082,53073729,-122.0780511,37.6655309
55083,53073734,-122.2403222,37.8533911
55167,57792447,-122.1540177,37.8903732
55171,57792451,-122.1580964,37.8922322
55178,57792458,-122.1597824,37.8926207
55209,740415463,-121.927803,37.5381228
55227,53073921,-122.1903643,37.7564677
55245,53073974,-122.2431695,37.7619309
55249,53073985,-122.2802357,37.8323461
55252,57792579,-122.282288,38.0012532
55257,57792586,-122.2865229,37.997507
55316,57792700,-121.8725054,38.0131707
55319,57792707,-121.8686037,38.0129659
55325,57792718,-121.8649284,38.0114485
55328,57792721,-121.8681213,38.0115563
55364,57792785,-122.0957614,37.8973078
55374,57792822,-122.0962454,37.89736
55378,57792826,-122.0953974,37.8974032
55379,1019337018,-122.3064212,38.2583202
55385,57792832,-122.0924121,37.8975016
55405,57792873,-122.0295732,37.8550193
55494,53074408,-122.1606992,37.7230129
55495,53074406,-122.1613452,37.7240234
55501,57793007,-121.9938652,37.8114444
55513,391764474,-122.7408756,38.3412377
55514,53074427,-122.1428806,37.715356
55515,53074426,-122.1449628,37.7135922
55565,53074546,-122.0903159,37.6513377
55660,262789936,-122.3272923,37.9353226
55702,57793406,-121.6413895,37.8916498
55706,57793412,-121.6409345,37.8903832
55708,57793417,-121.6403219,37.8898226
55731,57793441,-122.1180944,37.8957566
55738,53074860,-121.8055348,37.6608345
55760,57793502,-122.120955,37.8941908
55780,344579091,-122.090333,37.41957
55798,53075011,-122.0592318,37.641487
55815,1948376169,-122.26668,38.2396251
55867,57793768,-121.7851995,37.9955684
55987,53075381,-121.9884696,37.5799987
55997,65658312,-122.083852,37.3858397
55998,65658313,-122.0845891,37.3847285
55999,206691786,-122.0187942,37.3327812
56005,206691795,-122.0103494,37.3283759
56034,303685154,-122.254598,38.1791622
56043,303685168,-122.2551376,38.1848727
56048,4257340989,-122.1422821,37.715016
56056,57794127,-122.3229667,37.9663629
56058,57794129,-122.3204827,37.9698765
56084,65658516,-122.0963696,37.3931209
56087,2644106900,-122.2858498,37.8497585
56090,2644106909,-122.2860864,37.8500897
56095,2644106912,-122.285965,37.8501164
56097,2644106917,-122.2860971,37.8505419
56098,2644106915,-122.2862247,37.8505167
56099,303685292,-122.2551561,38.1834495
56100,303685293,-122.2551191,38.1826147
56102,303685296,-122.254916,38.1810428
56104,303685297,-122.2542578,38.1771018
56111,57794253,-122.0696015,37.9947801
56137,740417272,-121.9246448,37.5411708
56146,57794326,-121.8677558,38.011461
56147,57794328,-121.8621833,38.0104706
56177,976346977,-122.1797557,37.7183374
56178,976346978,-122.1799323,37.7184418
56197,57794430,-122.0993846,37.897099
56214,57794453,-122.2627505,38.022988
56248,53075912,-122.2803787,37.8255063
56256,3557416915,-121.9049542,37.3466575
56260,5850652627,-121.8476734,37.3362339
56261,5850652628,-121.8464438,37.3376026
56264,3557416923,-121.9051484,37.3469865
56273,3557416939,-121.9043112,37.3470995
56282,3557416966,-121.9046642,37.3466315
56289,3557416990,-121.9048024,37.346527
56297,911859763,-122.3817947,37.6018169
56315,57794636,-122.3013818,37.9925291
56404,57794775,-122.0647198,37.914832
56406,57794778,-122.064211,37.9151646
56415,390717681,-122.4343572,37.462266
56449,53076287,-122.2026281,37.7665726
56462,740417879,-121.9206415,37.5444478
56470,57794925,-122.1337635,37.9900392
56480,57794936,-122.1269385,37.9914755
56481,53076346,-122.1966116,37.7864046
56489,57794956,-121.9930708,37.8230008
56490,57794961,-122.0004402,37.8299737
56493,57794970,-122.0417243,37.9830356
56544,53076462,-122.1751254,37.7504685
56557,57795079,-121.6962815,37.9024217
56578,33153573,-122.0959406,37.6480168
56595,4012499526,-122.4134503,37.7691986
56599,4012499530,-122.4137935,37.7694583
56600,4012499531,-122.4115758,37.7695482
56603,4012499534,-122.4114944,37.7698454
56630,57795208,-122.0956641,37.8963469
56671,57795326,-122.1557291,37.8936322
56674,57795332,-122.157298,37.8928201
56676,57795341,-122.1592502,37.8929272
56679,57795345,-122.1545514,37.8925286
56682,57795360,-122.1543603,37.8923954
56746,718398345,-121.9753994,37.5784793
56830,53077045,-122.187907,37.7595945
56831,53077047,-122.1882168,37.7597429
56838,57795648,-122.2373196,38.0448993
56839,1019339840,-122.3043553,38.2579646
56843,57795665,-122.2418038,38.0427542
56845,57795669,-122.2392201,38.0452861
56847,57795692,-122.0553523,37.8856857
56851,53077106,-122.2754518,37.7974269
56866,57795732,-122.0580945,37.8892044
56875,57795751,-122.0552764,37.8850146
56890,53077185,-122.2457029,37.7544777
56891,53077187,-122.2448393,37.7555799
56892,53077191,-122.2439386,37.756714
56893,53077193,-122.2434317,37.757327
56894,53077194,-122.2429872,37.7578645
56895,53077195,-122.2420315,37.7590201
56896,53077197,-122.2407733,37.760544
56897,4887536847,-121.8969328,37.3373861
56900,4887536848,-121.8968282,37.3372134
56925,57795838,-121.641254,37.908029
56971,90826065,-121.4872023,37.8928097
56975,33154394,-122.0940491,37.6441322
57016,33154450,-122.0814551,37.6276797
57017,33154454,-122.0861328,37.6342685
57019,33154458,-122.0868459,37.634827
57020,57795997,-122.1818962,37.8800189
57066,33154542,-122.0852398,37.6332643
57074,33154553,-122.0819878,37.6279931
57132,57796174,-121.9442334,37.7284854
57136,57796180,-121.9392554,37.7237893
57178,57796249,-122.3794621,37.9269022
57179,57796251,-122.3781447,37.9268595
57184,57796259,-122.3766411,37.9272599
57186,57796265,-122.3096025,37.8985444
57189,57796266,-122.3112016,37.9008253
57199,57796284,-122.3178766,37.9113171
57207,57796296,-122.317369,37.9168349
