node_id,lon,lat
942,-122.2515588,37.7548214
943,-122.2506518,37.7582977
944,-122.2543524,37.7569511
945,-122.2510879,37.7577873
946,-122.2503463,37.755479
947,-122.2526249,37.759053
948,-122.2537258,37.7577324
949,-122.2491383,37.7579799
950,-122.2488858,37.7578278
951,-122.2539527,37.7557098
952,-122.2535618,37.7555661
953,-122.2534159,37.758937
954,-122.2545613,37.7575801
955,-122.2621479,37.7798564
956,-122.2621372,37.7799369
957,-122.2701275,37.7855734
958,-122.2368551,37.771121
959,-122.2937405,37.7893879
960,-122.2528938,37.7599611
961,-122.277334,37.7808606
962,-122.2777577,37.7809962
963,-122.2834477,37.7817361
964,-122.2837005,37.7810662
965,-122.2834577,37.7810609
966,-122.2810944,37.7710655
967,-122.3108882,37.7795997
968,-122.2957922,37.7784944
969,-122.2949101,37.7780938
970,-122.2947399,37.7795488
971,-122.2948748,37.7784045
972,-122.2830926,37.784934
973,-122.2885721,37.7688969
974,-122.2860475,37.7718952
975,-122.2886218,37.7818003
976,-122.2836168,37.7846594
977,-122.2823098,37.7846649
978,-122.2819069,37.7849053
979,-122.2601726,37.7624683
980,-122.2715298,37.7682252
981,-122.2719088,37.7662272
982,-122.2313932,37.753216
983,-122.231853,37.7530853
984,-122.2315701,37.7533417
985,-122.2307988,37.7532411
986,-122.2359426,37.7510282
987,-122.23364,37.7502445
988,-122.2890154,37.7838133
989,-122.2900106,37.7844474
990,-122.29001,37.7846498
991,-122.2775611,37.7836251
992,-122.2780415,37.7844655
993,-122.286709,37.7647545
994,-122.278781,37.7889872
995,-122.2802687,37.7898722
996,-122.2815075,37.7863231
997,-122.2977428,37.7828937
998,-122.3084717,37.7848167
999,-122.3100517,37.7848974
1000,-122.2736728,37.7789693
1001,-122.2533174,37.7756595
1002,-122.2832284,37.7900921
1003,-122.2872466,37.7903029
1004,-122.2785642,37.7877628
1005,-122.2797458,37.7851378
1006,-122.2804875,37.7887204
1007,-122.2788291,37.7877918
1008,-122.2796531,37.7874477
1009,-122.2808591,37.7889146
1010,-122.2797329,37.7862804
1011,-122.2809861,37.7874269
1012,-122.2773373,37.7710365
1013,-122.2797421,37.7856726
1014,-122.2784944,37.7863641
1015,-122.2788604,37.7869971
1016,-122.2828569,37.787102
1017,-122.2796696,37.7870169
1018,-122.284712,37.786902
1019,-122.2814808,37.7870612
1020,-122.2809997,37.7870494
1021,-122.2788424,37.7874449
1022,-122.2794627,37.7769086
1023,-122.2790235,37.7772887
1024,-122.2794465,37.7772989
1025,-122.2586982,37.7774949
1026,-122.2607777,37.7779825
1027,-122.2785935,37.7762959
1028,-122.2783717,37.7767998
1029,-122.2501624,37.7756052
1030,-122.2774634,37.7719148
1031,-122.2249526,37.7597906
1032,-122.237765,37.7707381
1033,-122.2376525,37.7709085
1034,-122.2385069,37.7710588
1035,-122.2383828,37.7712368
1036,-122.2390107,37.7712783
1037,-122.2394527,37.7714713
1038,-122.2388884,37.7714599
1039,-122.2496026,37.7750373
1040,-122.2498816,37.7751616
1041,-122.2497166,37.7754167
1042,-122.2491455,37.7762675
1043,-122.2455243,37.7669249
1044,-122.2452614,37.7672942
1045,-122.2793367,37.7704936
1046,-122.2528542,37.7774339
1047,-122.2526971,37.7776623
1048,-122.28206,37.7769339
1049,-122.2817818,37.7771518
1050,-122.2812235,37.7773406
1051,-122.2817695,37.777353
1052,-122.2773377,37.774709
1053,-122.2455214,37.7653736
1054,-122.2440345,37.7662772
1055,-122.2444292,37.7664462
1056,-122.2440558,37.7669241
1057,-122.2513584,37.7694644
1058,-122.2509266,37.7700687
1059,-122.2426126,37.7683397
1060,-122.2774386,37.7757969
1061,-122.2774691,37.7767049
1062,-122.2780104,37.7768475
1063,-122.2779981,37.7772634
1064,-122.2772422,37.7825734
1065,-122.2780251,37.7826262
1066,-122.2763551,37.7718853
1067,-122.277472,37.7729133
1068,-122.2789234,37.7733807
1069,-122.2787649,37.7737426
1070,-122.2772508,37.7739129
1071,-122.2443823,37.7623705
1072,-122.244471,37.7643286
1073,-122.2467867,37.7647858
1074,-122.2847059,37.7679242
1075,-122.2757572,37.7781884
1076,-122.2756307,37.779036
1077,-122.2756601,37.7801032
1078,-122.2809024,37.7773333
1079,-122.2840443,37.7769138
1080,-122.2842445,37.7769176
1081,-122.2844569,37.7769257
1082,-122.2837652,37.7771003
1083,-122.2841525,37.7774174
1084,-122.2841747,37.770751
1085,-122.2841557,37.7716139
1086,-122.2640536,37.7823065
1087,-122.2631873,37.7822991
1088,-122.2651936,37.7823128
1089,-122.2693717,37.7831866
1090,-122.2714789,37.7856776
1091,-122.2651553,37.7825403
1092,-122.2710286,37.7815796
1093,-122.2612751,37.7781571
1094,-122.2914194,37.7901067
1095,-122.2905746,37.7901235
1096,-122.2924838,37.7903227
1097,-122.2914705,37.7914472
1098,-122.2916382,37.790833
1099,-122.2921398,37.7913458
1100,-122.2924852,37.790101
1101,-122.2915361,37.7904941
1102,-122.2920102,37.7907808
1103,-122.2936176,37.7911218
1104,-122.2935894,37.7896847
1105,-122.2943185,37.7904393
1106,-122.2935552,37.790433
1107,-122.2827844,37.7891066
1108,-122.2827586,37.7900916
1109,-122.2516969,37.7780169
1110,-122.2926731,37.7891779
1111,-122.29178,37.7892984
1112,-122.2924895,37.7893453
1113,-122.2888841,37.7901207
1114,-122.2542549,37.7635316
1115,-122.2545492,37.762615
1116,-122.2535462,37.7632247
1117,-122.2533075,37.7622884
1118,-122.2541627,37.7624595
1119,-122.2539011,37.7625643
1120,-122.2885178,37.7711398
1121,-122.289684,37.7711356
1122,-122.2780909,37.7899956
1123,-122.2827571,37.7897058
1124,-122.2815284,37.789677
1125,-122.290039,37.7765083
1126,-122.2715958,37.7664455
1127,-122.2265206,37.7631513
1128,-122.2267502,37.7633364
1129,-122.2532719,37.7779228
1130,-122.2537324,37.7781201
1131,-122.2809917,37.7863085
1132,-122.2774465,37.7848123
1133,-122.2782308,37.7856466
1134,-122.2765725,37.7792352
1135,-122.2765876,37.7787603
1136,-122.2763348,37.7792363
1137,-122.2747781,37.7829908
1138,-122.2930875,37.7883381
1139,-122.2989357,37.7898784
1140,-122.2895708,37.7811428
1141,-122.2895412,37.7818132
1142,-122.2890211,37.7831678
1143,-122.2893453,37.7838326
1144,-122.3012859,37.7882611
1145,-122.2988197,37.7885581
1146,-122.2957608,37.7871709
1147,-122.2955408,37.7870776
1148,-122.2730587,37.7685169
1149,-122.2276895,37.7569188
1150,-122.2291407,37.7578913
1151,-122.3006125,37.7815725
1152,-122.3023454,37.781664
1153,-122.3003766,37.7815601
1154,-122.3002663,37.7826663
1155,-122.3021153,37.7831237
1156,-122.3000647,37.7830175
1157,-122.3083813,37.7859032
1158,-122.2723002,37.7859355
1159,-122.271545,37.7859575
1160,-122.2719021,37.7865681
1161,-122.2746959,37.787435
1162,-122.2745396,37.7876543
1163,-122.2750439,37.7879765
1164,-122.2754355,37.7881821
1165,-122.2901703,37.7733419
1166,-122.2419884,37.77328
1167,-122.2450733,37.7634499
1168,-122.3013102,37.7857518
1169,-122.3021449,37.7863172
1170,-122.2361676,37.7681318
1171,-122.2364986,37.7677224
1172,-122.2957677,37.7847694
1173,-122.2728187,37.7808806
1174,-122.2713601,37.7820306
1175,-122.3084562,37.7850031
1176,-122.3076633,37.7850279
1177,-122.3075328,37.7862004
1178,-122.2909133,37.7771552
1179,-122.290481,37.7771417
1180,-122.2909304,37.7769376
1181,-122.2904918,37.7769239
1182,-122.290954,37.7767087
1183,-122.2900151,37.7771169
1184,-122.2719683,37.7807648
1185,-122.3007208,37.7866712
1186,-122.3007585,37.7862134
1187,-122.2688545,37.7800637
1188,-122.3023638,37.7836277
1189,-122.3047856,37.7836128
1190,-122.3085541,37.783827
1191,-122.300178,37.7838841
1192,-122.3001023,37.784665
1193,-122.2545166,37.7775294
1194,-122.2878705,37.7676211
1195,-122.2880815,37.7677178
1196,-122.2875795,37.7682102
1197,-122.2805669,37.7701731
1198,-122.2648612,37.7786685
1199,-122.2980002,37.7865173
1200,-122.2765838,37.7790339
1201,-122.272339,37.7857689
1202,-122.2759196,37.7899913
1203,-122.2859465,37.769259
1204,-122.2988531,37.7896063
1205,-122.2978884,37.7894134
1206,-122.2752637,37.7776493
1207,-122.2751171,37.7763961
1208,-122.2751136,37.7762111
1209,-122.2683151,37.7806733
1210,-122.2517787,37.7592818
1211,-122.2516127,37.759469
1212,-122.2527352,37.7552572
1213,-122.2327921,37.7689617
1214,-122.2334324,37.7684565
1215,-122.2332875,37.7573852
1216,-122.2326982,37.7672419
1217,-122.3066954,37.7889662
1218,-122.3067166,37.7887163
1219,-122.3072144,37.7889931
1220,-122.3060938,37.7892695
1221,-122.3067436,37.7893066
1222,-122.3060663,37.7897432
1223,-122.3019758,37.7901187
1224,-122.2958417,37.7853999
1225,-122.2967604,37.7862478
1226,-122.2963461,37.7862383
1227,-122.297671,37.7863019
1228,-122.2980174,37.7863132
1229,-122.2988927,37.7877863
1230,-122.3011056,37.7852123
1231,-122.3006523,37.7846936
1232,-122.3015817,37.7867364
1233,-122.3069112,37.7867301
1234,-122.3069703,37.786172
1235,-122.3065062,37.7866718
1236,-122.3064592,37.7861462
1237,-122.3060904,37.7866538
1238,-122.3061335,37.7861297
1239,-122.3052482,37.7865679
1240,-122.3053036,37.7860878
1241,-122.3048164,37.786588
1242,-122.3048554,37.7860325
1243,-122.3043779,37.786569
1244,-122.309588,37.7822329
1245,-122.3095506,37.7827767
1246,-122.3086454,37.7827291
1247,-122.3003632,37.7733355
1248,-122.3002077,37.7733311
1249,-122.2995605,37.7739654
1250,-122.2999614,37.7734507
1251,-122.2761764,37.7781986
1252,-122.2765997,37.7784027
1253,-122.2762026,37.7783916
1254,-122.2775593,37.7708826
1255,-122.2768241,37.7728878
1256,-122.2762184,37.7733145
1257,-122.2683399,37.7804649
1258,-122.272259,37.7823715
1259,-122.2727259,37.7821731
1260,-122.2751686,37.7808051
1261,-122.2719672,37.7817435
1262,-122.2712854,37.7814469
1263,-122.2716245,37.7819056
1264,-122.2736569,37.7835001
1265,-122.2743701,37.7848666
1266,-122.2751056,37.7843457
1267,-122.2724943,37.7843573
1268,-122.2717006,37.7845615
1269,-122.274093,37.7861524
1270,-122.2985817,37.7827862
1271,-122.2979878,37.7822812
1272,-122.2863856,37.7789046
1273,-122.2865063,37.7790011
1274,-122.2865896,37.779637
1275,-122.2870911,37.7785509
1276,-122.2846663,37.7867703
1277,-122.2895539,37.787916
1278,-122.2897942,37.7879203
1279,-122.2898138,37.7870039
1280,-122.2905913,37.788323
1281,-122.2917563,37.7853588
1282,-122.2931146,37.7851468
1283,-122.292552,37.7854148
1284,-122.2930969,37.7854508
1285,-122.297874,37.781591
1286,-122.2987211,37.7812376
1287,-122.2986358,37.782114
1288,-122.2800837,37.7769012
1289,-122.2801428,37.7791898
1290,-122.2797753,37.7782888
1291,-122.2801776,37.7783036
1292,-122.2808529,37.7768843
1293,-122.2814094,37.7771864
1294,-122.2831509,37.7711928
1295,-122.2837555,37.771605
1296,-122.2795674,37.7707391
1297,-122.27972,37.7709314
1298,-122.2867329,37.7712628
1299,-122.2907308,37.7726452
1300,-122.2938971,37.7737996
1301,-122.2937699,37.7752518
1302,-122.291335,37.7797466
1303,-122.2909038,37.7797526
1304,-122.2924098,37.7793678
1305,-122.2924373,37.7791198
1306,-122.29152,37.7790859
1307,-122.2913058,37.7793192
1308,-122.2917044,37.7847703
1309,-122.2927116,37.7831625
1310,-122.2927176,37.7826478
1311,-122.2959235,37.78326
1312,-122.2847796,37.7674424
1313,-122.2850467,37.7676485
1314,-122.2779393,37.7712331
1315,-122.2796774,37.7685394
1316,-122.2798558,37.7692656
1317,-122.2798638,37.7691023
1318,-122.2798225,37.7687069
1319,-122.2798209,37.7689444
1320,-122.2793569,37.7695147
1321,-122.2784485,37.7686741
1322,-122.2781028,37.7695891
1323,-122.2863655,37.769184
1324,-122.2867215,37.7688955
1325,-122.2874838,37.7658643
1326,-122.2755847,37.7714135
1327,-122.2626467,37.7607179
1328,-122.3076995,37.7837756
1329,-122.2423019,37.7639761
1330,-122.3046543,37.7849287
1331,-122.2935377,37.7713275
1332,-122.2934681,37.7719552
1333,-122.2327808,37.7677372
1334,-122.2328903,37.7678044
1335,-122.2331886,37.7679432
1336,-122.2605384,37.7707801
1337,-122.2603659,37.7710168
1338,-122.2768852,37.7712283
1339,-122.3058174,37.7889207
1340,-122.3058301,37.7886725
1341,-122.2986775,37.7877754
1342,-122.2984603,37.7877645
1343,-122.2631579,37.7770682
1344,-122.2628353,37.776813
1345,-122.2913988,37.7846873
1346,-122.2917226,37.7848965
1347,-122.2449786,37.7628782
1348,-122.2570598,37.7774017
1349,-122.2576404,37.7770471
1350,-122.2562353,37.7771333
1351,-122.25765,37.7763165
1352,-122.2570966,37.7771224
1353,-122.2563845,37.7769103
1354,-122.2582359,37.7767106
1355,-122.2579286,37.7773073
1356,-122.2580105,37.7770184
1357,-122.2727902,37.7686128
1358,-122.3042464,37.788263
1359,-122.3042542,37.7888397
1360,-122.3077285,37.7834057
1361,-122.3081169,37.7892578
1362,-122.236416,37.7512869
1363,-122.2902788,37.7794834
1364,-122.2867155,37.7775722
1365,-122.2874276,37.7884449
1366,-122.2912887,37.7890586
1367,-122.2912965,37.7893858
1368,-122.2964841,37.7789958
1369,-122.2925198,37.7827438
1370,-122.2949284,37.7843867
1371,-122.2950097,37.7841101
1372,-122.2946709,37.7847173
1373,-122.3010854,37.787473
1374,-122.2756916,37.7893808
1375,-122.2735304,37.7840776
1376,-122.273897,37.7841165
1377,-122.2776155,37.7842921
1378,-122.2802256,37.7815734
1379,-122.2808701,37.7815846
1380,-122.2804834,37.7810638
1381,-122.2808795,37.7810731
1382,-122.2507112,37.7550746
1383,-122.2465441,37.7550713
1384,-122.2458831,37.7578645
1385,-122.2598212,37.7613743
1386,-122.2545196,37.7593505
1387,-122.2850963,37.7645633
1388,-122.2854961,37.7646427
1389,-122.2850541,37.7647159
1390,-122.2855552,37.7644566
1391,-122.2876798,37.7664583
1392,-122.293036,37.7752113
1393,-122.2992264,37.7752479
1394,-122.3005988,37.7724057
1395,-122.3005796,37.7729328
1396,-122.275013,37.7776475
1397,-122.2749956,37.7771893
1398,-122.2770689,37.7774599
1399,-122.2762656,37.7777376
1400,-122.2761235,37.7776348
1401,-122.2759089,37.7772116
1402,-122.2749071,37.7787255
1403,-122.2768966,37.7781271
1404,-122.2770113,37.7777249
1405,-122.2775075,37.7776591
1406,-122.2766792,37.7766309
1407,-122.2763099,37.7765154
1408,-122.2766667,37.7769214
1409,-122.2776631,37.7770125
1410,-122.277938,37.7766839
1411,-122.2779513,37.7762812
1412,-122.2777864,37.7767295
1413,-122.2784744,37.7757744
1414,-122.2784743,37.775242
1415,-122.2781968,37.7758052
1416,-122.278245,37.7762879
1417,-122.2768873,37.775679
1418,-122.2757345,37.7758995
1419,-122.2754732,37.775892
1420,-122.2762978,37.7754151
1421,-122.2763097,37.7751878
1422,-122.2750533,37.7756324
1423,-122.2749072,37.7751487
1424,-122.277773,37.7728158
1425,-122.2778055,37.7718516
1426,-122.275115,37.7702218
1427,-122.2763335,37.7723741
1428,-122.2781767,37.7728582
1429,-122.2772505,37.7718907
1430,-122.2768658,37.7718827
1431,-122.2793032,37.7768111
1432,-122.2796064,37.7763185
1433,-122.2801427,37.7726426
1434,-122.2801468,37.7722424
1435,-122.279017,37.7721252
1436,-122.2789944,37.7724359
1437,-122.2804147,37.7704857
1438,-122.2802058,37.7701677
1439,-122.283572,37.7730893
1440,-122.2836415,37.7734911
1441,-122.2833627,37.7731413
1442,-122.2833559,37.7734847
1443,-122.2869784,37.7707677
1444,-122.286973,37.7703234
1445,-122.2844423,37.7704465
1446,-122.2845216,37.7716273
1447,-122.2829551,37.776915
1448,-122.2827914,37.7771371
1449,-122.2832152,37.7768016
1450,-122.2833508,37.7764015
1451,-122.2863346,37.7749296
1452,-122.2863178,37.7753602
1453,-122.287264,37.7758772
1454,-122.287216,37.7753834
1455,-122.2848849,37.7763742
1456,-122.2842224,37.7767253
1457,-122.2857808,37.7768249
1458,-122.2868054,37.7768546
1459,-122.2876261,37.7768694
1460,-122.2876032,37.7771819
1461,-122.2597181,37.7718733
1462,-122.2579293,37.7738747
1463,-122.2628265,37.7706452
1464,-122.2498802,37.7688211
1465,-122.2491304,37.7694018
1466,-122.2487923,37.7698992
1467,-122.2548737,37.7774387
1468,-122.2540459,37.7779488
1469,-122.2538395,37.7778596
1470,-122.2584061,37.7744663
1471,-122.2586159,37.7741731
1472,-122.2523004,37.775508
1473,-122.2514572,37.7751417
1474,-122.2551902,37.7772988
1475,-122.2551593,37.775379
1476,-122.2548683,37.7758327
1477,-122.2545974,37.7762775
1478,-122.2533824,37.7773804
1479,-122.2634594,37.7785273
1480,-122.2497314,37.770307
1481,-122.2376865,37.7673755
1482,-122.2397861,37.7660869
1483,-122.2419504,37.7644878
1484,-122.2419897,37.7671962
1485,-122.2421059,37.7670128
1486,-122.2413974,37.7693973
1487,-122.2416444,37.7690442
1488,-122.2450548,37.7656393
1489,-122.2452725,37.765747
1490,-122.2431376,37.7669254
1491,-122.2972099,37.7845926
1492,-122.3101616,37.7870934
1493,-122.3062608,37.7886938
1494,-122.2818835,37.7872065
1495,-122.2818567,37.7881074
1496,-122.2828479,37.7874118
1497,-122.2818781,37.7873866
1498,-122.2828275,37.7879123
1499,-122.2818629,37.7878996
1500,-122.2817695,37.7890805
1501,-122.2818006,37.7882631
1502,-122.2824376,37.7881932
1503,-122.2828046,37.7885501
1504,-122.2824182,37.7885386
1505,-122.2817849,37.7885228
1506,-122.2828992,37.7860738
1507,-122.2819548,37.7860546
1508,-122.282869,37.7867782
1509,-122.2819304,37.7867618
1510,-122.2815413,37.7890755
1511,-122.2827717,37.7894178
1512,-122.2815361,37.7893892
1513,-122.280892,37.7896253
1514,-122.2811731,37.7891749
1515,-122.2363737,37.7611483
1516,-122.2365084,37.7615732
1517,-122.2305579,37.7683916
1518,-122.2807478,37.771854
1519,-122.2374094,37.76699
1520,-122.239988,37.7671322
1521,-122.2345988,37.7687169
1522,-122.2344466,37.7690195
1523,-122.2383463,37.7695614
1524,-122.2370839,37.7712777
1525,-122.2453051,37.7652775
1526,-122.2448377,37.7670539
1527,-122.2449952,37.7671242
1528,-122.2428794,37.7673257
1529,-122.2504983,37.7549894
1530,-122.2525274,37.755556
1531,-122.2534934,37.7576234
1532,-122.2512561,37.759255
1533,-122.262861,37.761629
1534,-122.2409823,37.7693831
1535,-122.2412091,37.7694819
1536,-122.2583216,37.7724909
1537,-122.2677821,37.7785586
1538,-122.299662,37.7755257
1539,-122.2828202,37.7855847
1540,-122.2827741,37.7849961
1541,-122.2823063,37.7855713
1542,-122.2454537,37.7729562
1543,-122.2459808,37.7721799
1544,-122.2458671,37.7723455
1545,-122.24564,37.7722475
1546,-122.2456379,37.7726806
1547,-122.2450682,37.7725289
1548,-122.2453102,37.7721044
1549,-122.2450547,37.7719944
1550,-122.2448436,37.7722986
1551,-122.277389,37.7901107
1552,-122.2769138,37.7901235
1553,-122.2831624,37.792044
1554,-122.2626016,37.7767991
1555,-122.3000561,37.7723416
1556,-122.2997723,37.7723272
1557,-122.2916439,37.7817336
1558,-122.281919,37.7869502
1559,-122.2592533,37.7737688
1560,-122.2586697,37.7734943
1561,-122.28188,37.7753734
1562,-122.2851736,37.7764345
1563,-122.2816533,37.775311
1564,-122.3087094,37.7807014
1565,-122.3093495,37.77962
1566,-122.246261,37.7538174
1567,-122.2474377,37.754458
1568,-122.2471965,37.768492
1569,-122.225335,37.757811
1570,-122.2254945,37.757852
1571,-122.2263637,37.758129
1572,-122.2256716,37.7576485
1573,-122.2457708,37.768585
1574,-122.2461142,37.7680691
1575,-122.2862989,37.7898805
1576,-122.2863048,37.7892457
1577,-122.2882797,37.7886001
1578,-122.282405,37.7889931
1579,-122.2807506,37.7898495
1580,-122.2633393,37.7737913
1581,-122.2628313,37.7737826
1582,-122.2254619,37.7634251
1583,-122.2672307,37.7698201
1584,-122.2667724,37.7670656
1585,-122.2957399,37.7791167
1586,-122.2972815,37.7791867
1587,-122.2973952,37.7799197
1588,-122.2787745,37.7899888
1589,-122.2927278,37.7801243
1590,-122.2973318,37.7803481
1591,-122.2913468,37.7813021
1592,-122.2926287,37.7813467
1593,-122.296003,37.7814396
1594,-122.2938163,37.7813295
1595,-122.2939031,37.7801909
1596,-122.2947581,37.7813802
1597,-122.2959646,37.781855
1598,-122.3021694,37.7838862
1599,-122.2324039,37.7559223
1600,-122.290865,37.7901147
1601,-122.2908116,37.7894335
1602,-122.2469707,37.7696331
1603,-122.2870403,37.7683218
1604,-122.2849935,37.7758521
1605,-122.2849785,37.7762671
1606,-122.2745025,37.774197
1607,-122.2745219,37.7737803
1608,-122.3087389,37.7818328
1609,-122.3105945,37.7819226
1610,-122.2866002,37.7903099
1611,-122.2883023,37.7901569
1612,-122.2314873,37.7559008
1613,-122.2317248,37.7556936
1614,-122.2310812,37.7556174
1615,-122.2306801,37.7559717
1616,-122.2329031,37.7563116
1617,-122.2780751,37.7890806
1618,-122.2775898,37.7898871
1619,-122.279048,37.7895484
1620,-122.2426862,37.7632231
1621,-122.2422092,37.7630867
1622,-122.2575322,37.7755338
1623,-122.257485,37.7755128
1624,-122.2257478,37.7628433
1625,-122.2252779,37.7630097
1626,-122.2475015,37.7686131
1627,-122.2948661,37.7853093
1628,-122.2486872,37.7732389
1629,-122.2484261,37.7736087
1630,-122.2495215,37.7637248
1631,-122.2492936,37.7640694
1632,-122.2947978,37.7791247
1633,-122.294069,37.7790907
1634,-122.2942485,37.7780478
1635,-122.2949377,37.7777094
1636,-122.2940818,37.7776315
1637,-122.2926409,37.7773328
1638,-122.2933205,37.779079
1639,-122.2933386,37.77941
1640,-122.2935847,37.7794094
1641,-122.2930103,37.7795306
1642,-122.2445555,37.771415
1643,-122.2863945,37.7653011
1644,-122.2867326,37.7703238
1645,-122.2867347,37.770751
1646,-122.2831264,37.7719143
1647,-122.2520057,37.7778271
1648,-122.2522505,37.777468
1649,-122.250095,37.7662361
1650,-122.2498662,37.766588
1651,-122.2467377,37.7694522
1652,-122.2449644,37.7623033
1653,-122.2739336,37.7771728
1654,-122.2739222,37.777562
1655,-122.2773319,37.7815826
1656,-122.2771535,37.7809992
1657,-122.2925883,37.7816874
1658,-122.2982106,37.777308
1659,-122.2981118,37.778468
1660,-122.225254,37.7594856
1661,-122.2257477,37.7595022
1662,-122.242294,37.7687578
1663,-122.2468336,37.7582208
1664,-122.2467614,37.7584652
1665,-122.2446625,37.758216
1666,-122.2442864,37.7580282
1667,-122.2438186,37.7592371
1668,-122.2434228,37.759025
1669,-122.2430657,37.7601437
1670,-122.2425429,37.759761
1671,-122.2495302,37.769343
1672,-122.2500682,37.7694717
1673,-122.2501878,37.7689553
1674,-122.2520076,37.7688642
1675,-122.2317059,37.7566365
1676,-122.2317339,37.7568212
1677,-122.2320748,37.7567618
1678,-122.2514324,37.7623072
1679,-122.2516777,37.7619465
1680,-122.2384939,37.7608809
1681,-122.2391999,37.7612414
1682,-122.2386045,37.7696648
1683,-122.2863903,37.7900535
1684,-122.2848394,37.7831142
1685,-122.2465852,37.7666528
1686,-122.2778227,37.7852837
1687,-122.2472174,37.7669135
1688,-122.2578277,37.7668384
1689,-122.2578744,37.7667176
1690,-122.3191607,37.7924374
1691,-122.3191644,37.7935169
1692,-122.2695491,37.7681828
1693,-122.2741179,37.7751324
1694,-122.2740184,37.7759504
1695,-122.2947189,37.7818036
1696,-122.2915815,37.7816339
1697,-122.291777,37.7813208
1698,-122.2923903,37.7807437
1699,-122.2929599,37.7810839
1700,-122.2930216,37.7803489
1701,-122.2929959,37.7806553
1702,-122.2938534,37.7808357
1703,-122.2935666,37.7808204
1704,-122.2935998,37.7803838
1705,-122.293544,37.7811225
1706,-122.2951917,37.7814004
1707,-122.2952082,37.7812129
1708,-122.2866024,37.7798933
1709,-122.3014254,37.7740051
1710,-122.2907539,37.7693413
1711,-122.2775227,37.7809948
1712,-122.2781673,37.7813067
1713,-122.2785426,37.7709641
1714,-122.2763335,37.7755512
1715,-122.2984609,37.7811578
1716,-122.3101736,37.786859
1717,-122.3102205,37.7862697
1718,-122.3097839,37.782789
1719,-122.305724,37.7819038
1720,-122.285008,37.7837721
1721,-122.2744085,37.7869582
1722,-122.250275,37.7705448
1723,-122.2513888,37.7640797
1724,-122.2511435,37.7644311
1725,-122.2841857,37.7793919
1726,-122.2841855,37.779567
1727,-122.2808908,37.7776062
1728,-122.2613003,37.7778894
1729,-122.2796031,37.7915139
1730,-122.2799726,37.7915716
1731,-122.2800312,37.7913029
1732,-122.2805413,37.7913779
1733,-122.2800004,37.7903227
1734,-122.280556,37.790696
1735,-122.280198,37.7906784
1736,-122.2797136,37.7908054
1737,-122.2791271,37.79105
1738,-122.2793545,37.7906686
1739,-122.2796026,37.7902185
1740,-122.2793506,37.7900965
1741,-122.2791269,37.7896384
1742,-122.2788827,37.7899829
1743,-122.2789144,37.7905528
1744,-122.2787496,37.7911066
1745,-122.2819786,37.7900955
1746,-122.2820021,37.7913917
1747,-122.2816108,37.7906294
1748,-122.280777,37.7906271
1749,-122.3033256,37.7836777
1750,-122.2820129,37.791695
1751,-122.2829571,37.791678
1752,-122.2823452,37.791385
1753,-122.2823244,37.7904979
1754,-122.2816228,37.791135
1755,-122.2819975,37.7911334
1756,-122.2807991,37.7911385
1757,-122.2889513,37.7711382
1758,-122.2886603,37.7712465
1759,-122.2774476,37.7712661
1760,-122.2774391,37.7714558
1761,-122.2258814,37.756192150000004
1762,-122.2964021,37.77211505
1763,-122.3020657,37.787255099999996
1764,-122.2768977,37.77092858
1765,-122.2765433,37.7796946
1766,-122.2362116,37.751887350000004
1767,-122.2634509,37.77100315
1768,-122.2783988,37.77147705
1769,-122.2978358,37.782010549999995
1770,-122.2407338,37.766592849999995
1771,-122.2979004,37.787040499999996
1772,-122.2903707,37.77374595
1773,-122.2321666,37.7528805
1774,-122.2733728,37.78204735
1775,-122.233062,37.7674045
1776,-122.2309127,37.7540023
1777,-122.3006785,37.78718385
1778,-122.2336697,37.75165235
1779,-122.2759762,37.7701741
1780,-122.2748552,37.786592
1781,-122.2374401,37.766782899999995
1782,-122.2747003,37.785322
1783,-122.2728924,37.7848488
1784,-122.2757601,37.77976436666666
1785,-122.2934658,37.78830735
1786,-122.239936,37.7665628
1787,-122.2400941,37.7662495
1788,-122.2316504,37.753384
1789,-122.2347516,37.75140583333334
1790,-122.2352676,37.7671881
1791,-122.2325829,37.7552016
1792,-122.3025731,37.78989156666666
1793,-122.3024022,37.79020166666667
1794,-122.2802502,37.7793512
1795,-122.2541742,37.75918405
1796,-122.2719808,37.76518655
1797,-122.272928,37.765358899999995
1798,-122.2331608,37.76770483
1799,-122.2503207,37.7586918
1800,-122.2645429,37.774836449999995
1801,-122.2541941,37.7760543
1802,-122.2636021,37.779692833333335
1803,-122.2767138,37.78966915
1804,-122.2877994,37.7837976
1805,-122.284908,37.7843865
1806,-122.2886731,37.78380845
1807,-122.2843478,37.78376235
1808,-122.2886868,37.7831646
1809,-122.2873884,37.7804487
1810,-122.2883329,37.781125200000005
1811,-122.2822893,37.78435605
1812,-122.2856997,37.783772133333336
1813,-122.2904041,37.7844315
1814,-122.2826551,37.7824275
1815,-122.2827153,37.782019149999996
1816,-122.28275,37.78038665
1817,-122.2856792,37.784389700000006
1818,-122.2978369,37.7884495
1819,-122.2830928,37.78469475
1820,-122.2862048,37.783130650000004
1821,-122.3045074,37.78591
1822,-122.3026324,37.7895668
1823,-122.2439849,37.7622344
1824,-122.2867186,37.77179805
1825,-122.2671663,37.7693405
1826,-122.2746482,37.786797699999994
